Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
1812,11559378,"Özgün Zeki Bozkurt","2024-01-26 03:14:38",0.88372,3,zgnzekibozkurt
1813,11502863,"21610066 CHOUGULE PRANAV PRAVIN","2024-01-21 17:03:45",0.88369,8,chougulepranavpravin
1814,11520622,"Arnav Sharma","2024-01-17 14:34:53",0.88368,1,"aitchessbee,arnavsharma45"
1815,11492875,Alnour_Abdalrahman9,"2024-01-10 09:24:45",0.88368,1,alnourabdalrahman9
1816,11493140,"Nipun Chugh","2024-01-10 06:14:40",0.88367,1,nipunchugh
1817,11493173,AyushR2311,"2024-01-10 06:15:39",0.88367,1,ayushr2311
1818,11493216,ASHISH440,"2024-01-10 08:24:28",0.88367,1,ashish440
1819,11493195,"Parikshit Pounikar ","2024-01-10 08:37:05",0.88367,2,parikshitpounikar
1820,11484084,"Margaret Gathoni","2024-01-08 08:04:55",0.88367,1,margaretgathoni
1821,11462334,linze.yu,"2024-01-05 10:25:25",0.88366,12,linzey
1822,11474418,"Abhineet kumar","2024-01-08 14:03:09",0.88365,2,abhineet94
1823,11505234,Kaumudi024,"2024-01-20 20:03:04",0.88365,1,kaumudi024
1824,11511101,"Daisuke Okajima","2024-01-17 04:19:18",0.88364,1,daisukeokajima
1825,11489514,blenderwang,"2024-01-11 03:26:39",0.88363,10,blenderwang
1826,11531709,"Kamal ","2024-01-23 19:33:48",0.88362,9,kamal317
1827,11489446,"Eakansh Agarwal","2024-01-20 14:40:17",0.88362,2,eakanshagarwal24
1828,11497687,"takaaki sato","2024-01-16 06:00:52",0.88361,4,takaakisato
1829,11549401,"Kunal Mallick","2024-01-25 15:49:02",0.88361,3,kunalmallick
1830,11462028,FoxBerlin,"2024-01-05 18:09:32",0.88361,2,foxberlin
1831,11521704,cabariquelina,"2024-01-17 22:02:44",0.88358,3,cabariquelina
1832,11471204,"SEBASTIEN CHOTARD","2024-01-26 14:07:42",0.88358,11,sebastienchotard
1833,11507390,"Andreas Palmgren","2024-01-14 11:54:11",0.88357,3,andreaspalmgren
1834,11544365,nick33990,"2024-01-24 17:15:07",0.88356,6,nick33990
1835,11470007,nowdyy,"2024-01-04 08:30:59",0.88355,1,nowdyy
1836,11514285,Dark_Knight_Rises,"2024-01-20 01:01:22",0.88354,15,chirukonduru
1837,11476719,"Younes Aziz","2024-01-12 02:23:01",0.88353,9,younesaziz
1838,11483313,"Suranjan Das","2024-01-24 06:57:36",0.88352,5,suranjandas1990
1839,11545644,"John Green","2024-01-26 06:47:22",0.88351,7,johngreen98
1840,11539749,"ISHAN MATHUR","2024-01-21 17:17:00",0.88349,1,ishanmathurkaggle28
1841,11535096,"Sia Vashist","2024-01-20 15:37:37",0.88348,1,siavashist
1842,11562990,"Erik Larsen","2024-01-27 23:35:06",0.88347,2,eriklarsen
1843,11520249,"Raghav Dargan","2024-01-17 13:19:55",0.88346,1,raghavdargan
1844,11519507,RohanThakur,"2024-01-17 14:27:11",0.88346,1,rohanthakur336
1845,11521683,himanshu230,"2024-01-17 15:54:48",0.88346,3,himanshu230
1846,11515550,jhaaayush40,"2024-01-17 16:10:25",0.88346,1,jhaaayush40
1847,11516195,"taanisha agarwal","2024-01-17 16:20:10",0.88346,1,taanishaagarwal
1848,11521621,AdityaNohwar,"2024-01-17 17:00:23",0.88346,1,adityanohwar
1849,11522180,"Kunal Arora","2024-01-28 06:09:10",0.88346,9,cheesecke
1850,11485400,"Aparna Singh","2024-01-17 18:06:33",0.88346,1,aparnasingh02
1851,11485383,Naman_Goyal_@255,"2024-01-17 18:08:35",0.88346,5,namangoyal255
1852,11522246,"Aryaman Agarwal","2024-01-17 18:14:59",0.88346,1,aryaman1a
1853,11522245,shiivvvaam,"2024-01-17 18:15:16",0.88346,1,shiivvvaam
1854,11522234,"Shree Krishan Singla","2024-01-17 18:18:19",0.88346,1,shreekrishansingla
1855,11540420,Avikal30,"2024-01-21 18:43:11",0.88346,1,avikal30
1856,11483466,"Leonardo Joau","2024-01-11 02:41:32",0.88346,1,leonardojoau
1857,11518883,"Meantaek Hwang","2024-01-24 07:47:35",0.88344,3,meantaek
1858,11548000,"Prit Manvar","2024-01-24 08:44:50",0.88342,10,pritmanvar
1859,11567542,"Jeff Wong","2024-01-28 08:16:35",0.88341,7,wongyc
1860,11470117,dazhanzheng233,"2024-01-04 08:49:26",0.88341,5,dazhanzheng233
1861,11505155,Balamurali,"2024-01-16 11:31:10",0.88341,2,techner
1862,11467163,"Samir Atpadkar","2024-01-27 15:00:57",0.88340,8,samiratpadkar
1863,11548548,Antoine_Etu,"2024-01-27 10:50:32",0.88339,3,antoineetu
1864,11537891,"Mani Chandana Bolleddu","2024-01-21 06:48:52",0.88339,1,manichandanabolleddu
1865,11462074,"Sumedh R","2024-01-17 14:55:22",0.88339,27,sumedhml123
1866,11523407,devilknight,"2024-01-23 06:41:20",0.88337,5,devilknight
1867,11536028,Sherry_Li_2000,"2024-01-22 09:10:52",0.88336,1,sherryli2000
1868,11480566,DeusDev,"2024-01-27 19:25:48",0.88335,3,bionicml
1869,11502765,aditya4567,"2024-01-19 16:55:09",0.88332,5,aditya4567
1870,11526453,swstk,"2024-01-27 20:10:19",0.88331,16,swstkkk
1871,11461526,arvind,"2024-01-03 10:38:52",0.88330,4,arv777sha
1872,11501469,"Carlos Alvarez","2024-01-26 01:10:02",0.88329,2,carlosalvro
1873,11507571,"Joaquín Crippa","2024-01-19 04:18:20",0.88329,2,joaquncrippa
1874,11511382,Atharva2ss2,"2024-01-20 04:22:35",0.88328,10,atharva2ss2
1875,11487522,Skipper.ad,"2024-01-25 22:02:38",0.88327,22,skipperad
1876,11468223,MatthewTsoi,"2024-01-03 18:12:26",0.88326,1,matthewtsoi
1877,11466160,"Kaiwen Tan","2024-01-10 12:38:07",0.88325,1,kaiwentan
1878,11467194,"Michał Szymański","2024-01-03 13:34:01",0.88324,3,michaszymaski
1879,11560860,"Karen S Lee","2024-01-28 03:42:14",0.88324,2,karenslee
1880,11467661,Feitan,"2024-01-27 04:08:57",0.88323,6,feitandodatascience
1881,11518682,"Ethan Vertal","2024-01-26 21:43:35",0.88322,3,ethanvertal
1882,11543557,"Arshia Naaz","2024-01-24 19:28:51",0.88321,1,arshianaaz
1883,11480474,"Julius Babatunde","2024-01-07 04:40:58",0.88321,3,jbolaifa
1884,11497551,"Cristian Guzman Urrutia","2024-01-11 06:44:28",0.88318,1,cristianguzman
1885,11502930,"Igor Tonko","2024-01-23 15:59:26",0.88317,3,igorxy
1886,11462245,"Md Raqeeb Haider","2024-01-27 19:50:12",0.88317,14,haideraqeeb
1887,11462674,"Tensor Boy","2024-01-03 15:17:17",0.88316,2,manavgupta92
1888,11470261,"Avishkar Borkar","2024-01-04 08:40:33",0.88316,3,avishkarborkar
1889,11466241,"Spunky Sarb","2024-01-04 00:27:57",0.88315,7,spunkysarb
1890,11562030,nevroHelios,"2024-01-26 20:08:20",0.88315,1,nevrohelios
1891,11461876,"Andrey Tolstykh","2024-01-18 11:35:08",0.88314,6,xausssr
1892,11472475,pi_bidisha,"2024-01-04 21:37:16",0.88313,1,pibidisha
1893,11477064,"Shwetali Shimangaud","2024-01-11 05:28:47",0.88311,7,shwetalishimangaud
1894,11504180,"Abhishek Mehra","2024-01-15 14:05:39",0.88310,7,abhishekmehra002
1895,11470253,"Yi Liu 64","2024-01-05 11:06:15",0.88305,6,yiliu64
1896,11492231,JDW_kor,"2024-01-12 08:57:36",0.88304,5,jdwkor
1897,11467292,"Suman Sarkar","2024-01-16 14:04:20",0.88301,14,ssarkar445
1898,11543752,"Mohamad Hassan","2024-01-22 14:23:13",0.88298,3,hassan17
1899,11498610,"Rajdeep Chakravorty","2024-01-25 12:44:00",0.88298,3,rajdeepchakravorty
1900,11491701,"Deepak Dodeja","2024-01-13 06:42:25",0.88296,10,deepakdodi
1901,11465138,"Ryan Noguchi","2024-01-23 04:46:26",0.88296,10,ryannoguchi
1902,11477855,fandayp,"2024-01-08 05:48:01",0.88296,12,fandayp
1903,11565836,B10sch0cker,"2024-01-27 15:57:35",0.88296,2,b10sch0cker
1904,11487228,"Benedito Neto","2024-01-27 23:09:03",0.88295,12,beneditoneto
1905,11477378,leocnwong,"2024-01-25 10:01:31",0.88293,6,leocnwong
1906,11486020,the-sanyam,"2024-01-25 18:26:09",0.88293,4,sanyamjain14
1907,11497042,"23523027 Randy Zakya Suchrady","2024-01-11 06:43:35",0.88291,1,randyzakyasuchrady
1908,11462298,"GARV PATIDAR","2024-01-28 06:54:19",0.88291,12,garvpatidar
1909,11478615,Prostagmga,"2024-01-13 19:36:08",0.88290,9,prostagmga
1910,11521071,"Muhammad Aammar Tufail","2024-01-21 17:40:05",0.88290,1,muhammadaammartufail
1911,11540065,"Muhammad Nauman Sair","2024-01-22 03:16:44",0.88290,3,muhammadnaumansair
1912,11541797,"Ali Hamza01","2024-01-24 04:18:39",0.88290,2,alihamza01
1913,11543718,"Rizwan Rizwan","2024-01-22 14:33:39",0.88290,2,rizwanrizwannazir
1914,11544820,"Abuzar Zulfikar","2024-01-22 18:51:14",0.88290,3,abuzarzulfikar
1915,11544890,"maria saif","2024-01-23 14:07:34",0.88290,1,mariasaif
1916,11545006,Sibtain_Ali110,"2024-01-24 08:02:07",0.88290,1,sibtainali110
1917,11545034,tayyab@li,"2024-01-24 08:55:57",0.88290,1,tayyabli
1918,11536327,"Taqi Javed","2024-01-26 04:12:00",0.88290,1,taqijaved
1919,11565102,"Ishaque Alidad اسحاق علیداد","2024-01-27 12:58:00",0.88290,1,ishaquealidad
1920,11568225,ChukwuebukaEzeokeke,"2024-01-28 07:29:55",0.88290,4,chukwuebukaezeokeke
1921,11469676,"Rohit Saini","2024-01-05 14:52:00",0.88288,1,sainirohit
1922,11487523,"Jon Blanchard","2024-01-25 20:05:39",0.88288,38,jonblanchard
1923,11503808,HemanthReddy,"2024-01-12 18:25:28",0.88287,2,hemanthreddy2703
1924,11557334,shantanugupta2004,"2024-01-28 05:39:41",0.88287,5,shantanugupta2004
1925,11562154,Thanat_W,"2024-01-27 14:48:28",0.88286,4,thanatw
1926,11533925,Gooring,"2024-01-20 03:04:10",0.88285,1,gooring
1927,11469568,"Yiwen Yuan","2024-01-06 08:25:02",0.88285,11,yiwenyuan1998
1928,11469652,"Vidya Lakshmy","2024-01-16 08:35:11",0.88283,4,vidyalakshmy
1929,11474855,"Daniel Fourie","2024-01-25 16:09:13",0.88283,30,danielfourie
1930,11472402,"Luis Talavera","2024-01-20 04:48:18",0.88283,4,luistalavera
1931,11533049,"Saptarshi Bandopadhyay","2024-01-20 10:30:16",0.88283,4,saptarshii003
1932,11480041,"Maria Gorinova","2024-01-06 20:27:35",0.88279,1,mgorinova
1933,11486193,oneObi,"2024-01-26 19:18:28",0.88277,24,oneobi
1934,11463795,"Manuel Andersen","2024-01-26 02:30:14",0.88277,6,manuelandersen
1935,11534956,"William Dieter Frank","2024-01-25 13:33:36",0.88277,1,williamdieterfrank
1936,11512497,"Unknown Noob","2024-01-16 07:04:26",0.88274,2,unknownnoob29
1937,11554572,"Shiyamalaa Kaliyaperumal","2024-01-25 02:39:49",0.88274,1,thatcuriousgirl
1938,11519451,DuongHM,"2024-01-17 08:29:22",0.88273,3,hoangminhduong
1939,11471461,"André Minoro Fusioka","2024-01-17 16:27:21",0.88273,2,minoro
1940,11471139,"Nicolás Barceló","2024-01-22 13:02:36",0.88272,8,nicolsbarcel
1941,11521509,Bhavya_Bhalla27,"2024-01-17 14:58:02",0.88271,1,bhavyabhalla
1942,11513792,"Satyajeet Bedi","2024-01-15 16:57:54",0.88271,1,satyajeetbedi
1943,11518131,"Drishti Agarwal20","2024-01-16 18:27:54",0.88271,1,drishtiagarwal20
1944,11517892,"Mannat Pruthi","2024-01-16 18:28:28",0.88271,1,mannatpruthi
1945,11518220,"ASHNA ARORA","2024-01-16 18:32:46",0.88271,1,ashnaarora
1946,11517063,"Rupinder Singh Rana","2024-01-17 12:36:51",0.88271,1,rupindersinghrana
1947,11522153,lovishbansal,"2024-01-17 18:03:25",0.88271,1,lovishbansal123
1948,11501935,Paramvir_705,"2024-01-19 06:33:25",0.88271,3,paramvir705
1949,11539669,ParulKumarTIET,"2024-01-21 14:51:05",0.88271,1,parulkumartiet
1950,11485427,"WORK WIZARDS","2024-01-17 05:31:59",0.88270,2,"bhavyabhalla2701,cggarg"
1951,11521559,CChirag,"2024-01-17 15:04:34",0.88270,1,cchirag
1952,11535346,"anirudh jairam","2024-01-27 01:04:06",0.88270,1,anirudhjairam
1953,11554468,"Ty Yeung","2024-01-26 23:11:52",0.88270,3,tyyeung
1954,11525992,"Rohit Vishwas Shinde","2024-01-25 09:18:12",0.88269,13,rohitvishwasshinde
1955,11482339,"Atharva Divekar","2024-01-07 15:14:13",0.88268,1,wittyicon
1956,11487548,"Sintayew Gashaw","2024-01-09 01:31:08",0.88268,3,sintayewgashaw
1957,11472753,"Natchanan Prabhong","2024-01-05 02:57:09",0.88267,1,natchananprabhong
1958,11489060,"Jimmy Knox","2024-01-11 08:38:53",0.88266,7,jimmyknox
1959,11524204,r.kanke,"2024-01-27 03:07:30",0.88266,6,rkanke
1960,11491301,"Kevin Moore","2024-01-22 17:33:41",0.88265,7,moorekevin
1961,11462458,"Captago Paulin","2024-01-15 16:16:51",0.88264,15,captagopaulin
1962,11494664,"Mo- K","2024-01-10 14:38:50",0.88263,2,mostafa1karami
1963,11463048,"Leonan Maciel","2024-01-11 19:06:52",0.88263,11,leonanmaciel
1964,11532204,"Ramana Charan Rajana","2024-01-27 14:16:38",0.88262,9,ramanacharanrajana
1965,11479716,"Kyrylo Degtiarenko","2024-01-07 04:51:38",0.88260,3,kyrylodegtiarenko
1966,11468331,DS1_Nils,"2024-01-12 20:29:41",0.88260,1,ds1nils
1967,11488883,"Akmaral Seyidova","2024-01-22 08:07:01",0.88259,6,akmaralseyidova
1968,11475043,adesh,"2024-01-09 08:01:46",0.88258,4,adeshsudhir
1969,11477814,"Faria Armin","2024-01-08 03:19:15",0.88258,5,fariaarmin
1970,11521440,Thapar-Rajneesh,"2024-01-22 09:35:31",0.88258,5,rajneesh231
1971,11523672,eliminator159,"2024-01-23 16:42:07",0.88258,9,eliminator159
1972,11485238,"Minh Nghĩa Cấn","2024-01-08 10:55:29",0.88258,2,minhnghacan
1973,11561038,aokaki,"2024-01-28 00:46:14",0.88257,12,aokaki
1974,11461845,MarshallMai,"2024-01-04 06:55:13",0.88256,7,marshallmai
1975,11508827,AyushModi76,"2024-01-14 17:51:03",0.88255,5,ayushmodi76
1976,11471412,rohitBele2002,"2024-01-04 19:17:52",0.88255,1,rohitbele2002
1977,11537245,"Lekhavarshini Selvam","2024-01-24 04:35:35",0.88254,10,lvarshini3096
1978,11485115,"Mehadi Hasan","2024-01-12 11:17:21",0.88253,1,islamic
1979,11467037,"Sabina Khady Koniuszy","2024-01-24 14:12:57",0.88253,5,sabinakhadysy
1980,11462797,"Prudhvi Nallagatla","2024-01-06 09:43:54",0.88253,3,prudhvinallagatla
1981,11475874,YannTh,"2024-01-15 16:18:17",0.88251,5,yannth
1982,11489956,Maykeye,"2024-01-09 13:18:45",0.88251,1,etopowertwon
1983,11534790,Pannathad-Peak,"2024-01-27 11:01:11",0.88250,6,pannathadpeak
1984,11512840,"Cem Duru","2024-01-25 08:53:50",0.88248,1,cemduru
1985,11525691,"HARSHVIR SANDHU","2024-01-20 06:31:07",0.88247,7,harshvirsandhu
1986,11514719,Jeremy,"2024-01-16 21:59:28",0.88246,1,jeremyedwards0
1987,11469337,kingkcabir,"2024-01-07 14:44:00",0.88243,1,kingkcabir
1988,11506712,Rhythm00@,"2024-01-17 04:49:03",0.88243,2,rhythm00
1989,11487446,theWayIAm,"2024-01-10 10:06:27",0.88239,9,thewayiam
1990,11519711,"Amin Alibagheri","2024-01-20 18:17:02",0.88239,4,aminalibagheri
1991,11486322,"Sebastian Aas","2024-01-10 14:41:20",0.88236,1,"kristiantveiten1,sebastianaas"
1992,11461835,wanana20,"2024-01-13 09:16:27",0.88234,35,wanana20
1993,11478687,HannNg,"2024-01-06 13:37:55",0.88234,2,hannng
1994,11527682,"Ambus Török","2024-01-18 16:01:49",0.88234,1,ambrustorok
1995,11557771,gk,"2024-01-25 09:04:29",0.88233,1,kaalhar
1996,11515557,"Hossein Behjat","2024-01-26 12:37:30",0.88232,4,hosseinbehjat
1997,11560409,Asuka,"2024-01-27 22:26:07",0.88229,7,asukasaito
1998,11533551,"Leon Andorfi","2024-01-21 13:37:02",0.88229,4,eviltrtl
1999,11514857,"Takei Taisei","2024-01-16 07:19:20",0.88228,1,takeitaisei
2000,11540546,stream_mining_is_cool,"2024-01-22 01:24:45",0.88227,5,streamminingiscool
2001,11539046,"Carlos Junior","2024-01-21 16:05:16",0.88227,1,nicowxd
2002,11532663,"Yassine Tsukoyomi","2024-01-20 15:38:06",0.88225,3,yassinetsukoyomi
2003,11557004,"Quang Nguyên Lê","2024-01-25 19:16:49",0.88225,5,quangnguynl
2004,11548624,steber82,"2024-01-26 08:10:52",0.88225,8,steber82
2005,11524938,"Desi Bahman","2024-01-25 12:11:01",0.88223,10,desibahman
2006,11542693,"Rajneesh Bansal","2024-01-22 08:52:20",0.88221,1,rajneeshbansal
2007,11559211,"Vyacheslav Uteshev","2024-01-25 18:13:02",0.88220,3,vyacheslavuteshev
2008,11468377,"Gian Luca Montanari","2024-01-07 18:14:39",0.88220,4,glmontanari
2009,11527605,"Bimsara Sandaruwan","2024-01-21 14:55:34",0.88216,7,bimsarasandaruwan
2010,11474723,"Carlos Neri","2024-01-09 21:03:59",0.88216,2,carlosneri
2011,11565718,youngjj,"2024-01-28 11:16:57",0.88215,1,jjangjjang
2012,11460980,toshimelonhead,"2024-01-26 17:24:48",0.88212,42,toshimelonhead
2013,11496857,"Aaron Lee","2024-01-20 23:56:16",0.88211,6,aaronlee97
2014,11497705,"Vaibhav Baweja","2024-01-11 14:33:03",0.88211,2,vaibhavbawej07
2015,11565046,"Pairavi Thanancheyan","2024-01-28 10:29:04",0.88207,6,pairavithanancheyan
2016,11547865,"Sai Adarsh Potla","2024-01-24 06:43:02",0.88207,2,saiadarshpotla
2017,11460724,"Rwiju Pal","2024-01-03 15:10:50",0.88203,2,rwijupal
2018,11463193,noirzt,"2024-01-14 08:41:58",0.88201,4,noirzt
2019,11470736,"Charan Raju 777","2024-01-24 06:35:00",0.88198,7,charanraju777
2020,11469270,敛裾轻笑,"2024-01-04 06:52:06",0.88196,5,dazhanzheng
2021,11462591,"why so serious ?","2024-01-03 00:47:22",0.88196,1,fanhuaiyuan
2022,11491307,Gaurav,"2024-01-16 21:40:09",0.88193,1,gauravrai711
2023,11548894,Natalia_Marko,"2024-01-25 16:18:02",0.88192,8,nataliamarko
2024,11492483,"Wania Zafar","2024-01-10 22:32:53",0.88192,4,waniazafar
2025,11502100,ZhangSan,"2024-01-12 08:23:08",0.88192,2,zhangsawadika
2026,11463885,"Yogesh Agrawal","2024-01-03 21:56:59",0.88190,7,yogeshagrawal11
2027,11463966,"Virginia Brecher","2024-01-20 20:36:00",0.88189,2,virginialee
2028,11561998,"Shubham Das","2024-01-27 09:00:43",0.88188,2,shubhamdasin
2029,11489811,"Malek BEN HASSINE","2024-01-21 13:28:36",0.88188,2,malekbenhassine
2030,11515869,"Priti P","2024-01-28 05:00:22",0.88188,8,pritipramodini
2031,11486949,"Adriana Salcedo","2024-01-23 16:25:03",0.88188,11,adrianasalcedo
2032,11533189,"Danish Ammar","2024-01-23 01:25:04",0.88187,5,danishammar
2033,11468264,"abhinav rao","2024-01-04 17:34:33",0.88187,3,abhionair
2034,11560819,"Coen Valk","2024-01-28 03:03:23",0.88183,5,coenvalk
2035,11549702,"Loris Panza","2024-01-25 22:42:43",0.88182,5,lorispanza
2036,11483051,Vignesh,"2024-01-11 10:27:31",0.88180,7,vnesh123
2037,11465018,poggers,"2024-01-23 04:01:01",0.88179,7,"arg0202,it176131"
2038,11489733,"THUBELIHLE NZIMANDE","2024-01-12 13:34:10",0.88179,1,thubelihlenzimande
2039,11525733,"Amit Ankush Waghmare","2024-01-28 00:32:19",0.88177,7,amitankushwaghmare
2040,11466315,"Divyanshu Srivastava","2024-01-12 08:45:50",0.88173,17,divyanshuxyz
2041,11478278,"Emin Öztürk","2024-01-28 08:09:37",0.88172,4,eminztrk
2042,11460961,atatakaiinthesky,"2024-01-08 16:07:18",0.88171,2,atatakaiinthesky
2043,11476808,"Lucas Granucci","2024-01-06 23:33:48",0.88169,3,"emiliojmoreno,lucasgranucci"
2044,11548292,UOM_200721N,"2024-01-23 22:05:37",0.88167,2,uom200721n
2045,11556620,DavidArthur,"2024-01-28 04:48:53",0.88165,3,darthur2
2046,11471480,juliencst,"2024-01-04 15:09:48",0.88165,2,juliencst
2047,11473083,"Adrien Gregorj","2024-01-05 04:58:53",0.88160,1,chevrefeuille
2048,11464568,"Brunette British Butler","2024-01-10 03:04:59",0.88160,3,khoatran311
2049,11489336,"SREEKAR PARUCHURU","2024-01-13 04:39:42",0.88159,5,sreekarparuchuru
2050,11467936,"Andrew Bremner","2024-01-09 22:34:51",0.88159,6,andrewbremner
2051,11493703,"Sahil Wagh","2024-01-24 03:28:29",0.88157,7,sahilwagh
2052,11502391,Zhongkai.xin,"2024-01-13 07:00:35",0.88155,3,zhongkaixin
2053,11566181,b1ub1u,"2024-01-27 15:38:47",0.88152,1,b1ub1u
2054,11553817,阿拔不,"2024-01-26 03:43:45",0.88152,2,sushi3085
2055,11462226,wearecomming,"2024-01-04 04:13:59",0.88152,3,wearecomming
2056,11466006,"Prathamesh  0205","2024-01-15 11:14:58",0.88150,2,prathamesh0205
2057,11479543,gioannou,"2024-01-07 14:06:39",0.88149,1,gioannou
2058,11491067,"Miguel González","2024-01-28 11:52:52",0.88143,2,miguelgonzlezortiz
2059,11467989,"Raj Sahu","2024-01-08 06:10:53",0.88143,3,rajsahu2004
2060,11520187,"pratul goyal","2024-01-17 13:29:29",0.88143,2,pratul007
2061,11504230,lelmoo,"2024-01-20 16:04:11",0.88142,17,lelmoo
2062,11472468,"shivam singh","2024-01-04 20:05:25",0.88137,2,yadavshivamz
2063,11556353,"Scott Sprengel","2024-01-27 08:20:35",0.88135,1,scottsprengel
2064,11470772,stonebell,"2024-01-14 14:33:24",0.88134,14,jinstat
2065,11504130,"Pedro de Nieves","2024-01-13 21:58:52",0.88132,4,pdenieves
2066,11505944,"Viktor Trikozov","2024-01-13 12:59:10",0.88131,3,viktortrikozov
2067,11487111,Andrew,"2024-01-22 16:27:10",0.88130,1,batandy
2068,11470744,"Pavlo Baranchuk","2024-01-19 16:22:01",0.88128,1,pavlobaranchuk
2069,11547947,Ashish,"2024-01-25 17:45:07",0.88127,1,rabbitholesarebad
2070,11546697,Swiift.k,"2024-01-24 00:06:28",0.88125,2,swiiftk
2071,11469457,Prakash,"2024-01-07 08:45:06",0.88123,11,mlkash
2072,11460769,"Najeeb Z","2024-01-28 03:29:50",0.88122,62,najeebz
2073,11467772,"Hiten Mandaliya","2024-01-10 09:10:03",0.88121,4,hitenmandaliya
2074,11494084,"M Herrero","2024-01-15 16:40:38",0.88121,5,fcooly
2075,11531085,"Ana Belen Manjavacas","2024-01-24 10:42:38",0.88118,1,manjavacas
2076,11469187,aneur0n,"2024-01-15 13:34:21",0.88116,1,aneur0n
2077,11463716,"Bhaskar Boruah","2024-01-04 14:40:20",0.88112,2,bhaskarboruah
2078,11545827,sv08,"2024-01-26 02:16:22",0.88110,7,predictiveanalyst100
2079,11464649,"Parth R Rao","2024-01-03 20:43:12",0.88110,2,parthr164
2080,11534297,shahjahan13786,"2024-01-24 16:30:22",0.88106,1,shahjahan13786
2081,11531614,"vasukumar p","2024-01-27 10:04:15",0.88105,12,vasukumarp
2082,11483612,"Joon Yoo","2024-01-21 19:56:23",0.88101,3,yoossi
2083,11532298,MeetPatel41011,"2024-01-28 11:33:54",0.88101,21,meetpatel41011
2084,11530239,wallyholly1,"2024-01-24 09:45:04",0.88101,3,wallyholly
2085,11493507,"Vishwajeet Panda","2024-01-25 18:54:00",0.88099,2,vishwajeetpanda
2086,11518831,"Mark Susol","2024-01-26 21:50:20",0.88097,7,gdataranger
2087,11467443,"Tonmoy Mahanta","2024-01-09 14:49:01",0.88094,10,tonmoymahanta
2088,11462916,Kotabr,"2024-01-04 01:25:14",0.88090,6,kotovandrey
2089,11547985,"Harsh P. Sanghavi","2024-01-24 05:05:50",0.88090,9,harshpsanghavi
2090,11528742,"Junaid Khan","2024-01-19 07:52:18",0.88088,7,junaidk0012
2091,11467518,"Joe E","2024-01-05 16:33:52",0.88087,1,joe1331
2092,11499505,"Cedrick Maxim","2024-01-14 01:31:54",0.88086,12,xceddy
2093,11543806,"Mueed Ahmad","2024-01-27 09:12:14",0.88085,5,mueedahmad
2094,11462267,"Ammar Alhawashem","2024-01-04 13:23:07",0.88083,6,ammarhawashem
2095,11540538,"Shylo Bohdan","2024-01-27 10:50:40",0.88078,8,shylobohdan
2096,11562496,Bhoot_Jolokia,"2024-01-26 16:44:16",0.88076,2,"shubhikant,sulakshnamallik"
2097,11540206,RidanshKaul,"2024-01-23 09:06:42",0.88074,1,ridanshkaul
2098,11495011,dolka007st,"2024-01-12 12:55:51",0.88067,1,felix007argail
2099,11512430,"Augustin Pelletier","2024-01-15 15:24:41",0.88067,1,augustinpelletier
2100,11532086,"Faraz Yusuf Khan","2024-01-28 11:53:46",0.88059,4,musayusufkhan
2101,11507246,JFu,"2024-01-13 21:37:08",0.88056,3,jfu1211
2102,11475466,"Ivan 아이반 Ivanov","2024-01-14 08:46:00",0.88055,7,divakaivan12
2103,11528944,"David Sandoval","2024-01-23 01:58:34",0.88050,8,davidsandoval989
2104,11492179,JoshGold29,"2024-01-11 00:07:08",0.88048,7,joshgold29
2105,11554293,"Kunjesh Panchal","2024-01-24 16:34:59",0.88048,1,kunjeshpanchal
2106,11552500,jimmy,"2024-01-25 02:15:43",0.88048,1,jimmylee1988
2107,11506920,"Tushar Khanduri","2024-01-22 20:17:34",0.88047,8,khanduritushar
2108,11539447,FARWA99,"2024-01-23 17:31:25",0.88042,3,farwa99
